#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="locationtreeLikelihood.location" reciprocalRates="true" scaleByTime="true" spec="beast.continuous.SampledMultivariateTraitLikelihood" useTreeLength="true">
#            <parameter dimension="22" id="location.location" minordimension="2" name="traitParameter">0.0</parameter>
#            <data id="location" spec="beast.evolution.alignment.AlignmentFromTraitMap">
#                <traitMap id="ttm" parameter="@location.location" randomizelower="-90 -180" randomizeupper="90 180" spec="beast.app.seqgen.SimulatedTreeTraitMap" traitName="location" value="">
#                    <tree estimate="false" id="tree" spec="beast.evolution.tree.RandomTree">
#                        <populationModel id="ConstantPopulation" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                            <parameter id="randomPopSize" name="popSize">100.0</parameter>
#                        </populationModel>
#                        <taxonset spec="beast.evolution.alignment.TaxonSet">
#                            <taxon id="t0" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                        </taxonset>
#                    </tree>
#                </traitMap>
#                <userDataType id="LocationDataType.0" spec="beast.evolution.datatype.LocationDataType"/>
#            </data>
#            <tree idref="tree"/>
#            <siteModel id="geoContSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <substModel id="diffusionModel.s:location" spec="beast.continuous.MultivariateDiffusionModel">
#                    <parameter dimension="4" id="precisionMatrix.s:location" minordimension="2" name="precisionMatrix">0.365 -1.78E-4 -1.78E-4 0.0516</parameter>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:location" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@tree">
#                <distr id="Exponential.c:location" spec="beast.math.distributions.Exponential">
#                    <parameter id="UCExpLambda.c:location" name="mean">1.0</parameter>
#                </distr>
#                <rateCategories dimension="10" id="expRateCategories.c:location" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter id="ucedMean.c:location" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	locationtreeLikelihood.joint	locationtreeLikelihood.data	precisionMatrix.1	precisionMatrix.2	precisionMatrix.3	precisionMatrix.4	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	ucedMean	
3440000	-86.71428602599359	-86.71428602599359	-86.71428602599359	-50.54290220780287	4.436894766337078	2.165743065219043	2.165743065219043	1.9777000188887588	1.8115385769081088E-4	3.1097699276697174E-8	1.032829119210232	1.8115385769081088E-4	3.1097699276697174E-8	1.032829119210232	1.5837459553035105E-4	
3460000	-87.52155338335153	-87.52155338335153	-87.52155338335153	-49.181877246853475	0.15569304107540805	0.08413539474800273	0.08413539474800273	0.22386137347993323	0.004117770838938011	7.722303815070066E-6	1.0505256365706785	0.004117770838938011	7.722303815070066E-6	1.0505256365706785	0.0021884432493796133	
3480000	-96.63208813070449	-96.63208813070449	-96.63208813070449	-55.40933450740407	0.047037773562242424	-0.012091369782972608	-0.012091369782972608	0.07087344514919953	0.0024708993529392433	2.1107737990077153E-6	0.94923403293517	0.0024708993529392433	2.1107737990077153E-6	0.94923403293517	0.0015063774019277464	
3500000	-92.03671657155593	-92.03671657155593	-92.03671657155593	-48.43066626101764	1.4377732011123312	1.0015287995765647	1.0015287995765647	1.4692193350497247	9.841145678754118E-4	3.7914099798722877E-7	0.9977611910950726	9.841145678754118E-4	3.7914099798722877E-7	0.9977611910950726	5.207386126855231E-4	
3520000	-102.49076290264446	-102.49076290264446	-102.49076290264446	-58.41192944341405	0.00606282318673003	0.006049571066425672	0.006049571066425672	0.008099133078311418	0.01582925178868894	3.781041814560842E-4	1.206759811459427	0.01582925178868894	3.781041814560842E-4	1.206759811459427	0.021428572400077596	
3540000	-92.66529243609617	-92.66529243609617	-92.66529243609617	-49.07295849888765	0.02819326532603352	0.04090496403221413	0.04090496403221413	0.11503977216662667	0.00751347323794907	1.660144604969078E-5	0.6868533336303527	0.00751347323794907	1.660144604969078E-5	0.6868533336303527	0.006589821720068848	
3560000	-91.16985251167384	-91.16985251167384	-91.16985251167384	-53.573441475661475	0.5091332013032757	0.39504447886426663	0.39504447886426663	0.7346154516353384	0.001076211832396826	9.183741588058459E-7	1.1049652591893055	0.001076211832396826	9.183741588058459E-7	1.1049652591893055	9.883353068893975E-4	
3580000	-91.00449971691151	-91.00449971691151	-91.00449971691151	-53.486782159639844	0.0328183182151634	0.010404673028287889	0.010404673028287889	0.026120720745483814	0.008087474106309892	8.761360518279966E-5	0.8735249918653849	0.008087474106309892	8.761360518279966E-5	0.8735249918653849	0.014992517366482288	
3600000	-87.95242708063894	-87.95242708063894	-87.95242708063894	-49.713015844313865	2.7461405548215874	0.6268344705923561	0.6268344705923561	1.9112862874394234	1.0280480063330886E-4	4.821954022619565E-9	0.8875665574294688	1.0280480063330886E-4	4.821954022619565E-9	0.8875665574294688	6.328485260721026E-5	
3620000	-90.75053310150814	-90.75053310150814	-90.75053310150814	-49.59913800501281	0.46223818290850144	0.365113879374191	0.365113879374191	0.4370517310623636	6.674479363409289E-4	1.8932811786686004E-7	0.960259022125824	6.674479363409289E-4	1.8932811786686004E-7	0.960259022125824	4.0434421503262783E-4	
3640000	-96.0660383099042	-96.0660383099042	-96.0660383099042	-56.06770491316486	0.24782803951685808	0.17492270346195654	0.17492270346195654	0.22275642938760243	0.0011518205690446758	6.296300769229111E-7	1.1816835018145382	0.0011518205690446758	6.296300769229111E-7	1.1816835018145382	0.0012130001708562355	
3660000	-91.36220247028035	-91.36220247028035	-91.36220247028035	-49.82209623925068	0.5535571420720743	0.67570019978411	0.67570019978411	1.0812216158004797	3.903120414531921E-4	1.3938783673823772E-7	0.92003219858831	3.903120414531921E-4	1.3938783673823772E-7	0.92003219858831	3.4439124355122817E-4	
3680000	-94.08343969947093	-94.08343969947093	-94.08343969947093	-53.23328163915984	0.5753909259469129	0.29090743722566426	0.29090743722566426	0.5404762812317973	4.0339752542808917E-4	6.326353547017059E-7	1.2358901049742173	4.0339752542808917E-4	6.326353547017059E-7	1.2358901049742173	9.088869280102028E-4	
3700000	-96.23441090828493	-96.23441090828493	-96.23441090828493	-49.92568676270268	1.043306458484013	1.6874298236612344	1.6874298236612344	3.5569097838179027	1.4409191073144363E-4	9.675879075016065E-9	0.8603434026973543	1.4409191073144363E-4	9.675879075016065E-9	0.8603434026973543	1.8944211683146546E-4	
3720000	-93.56499113915683	-93.56499113915683	-93.56499113915683	-50.97155747307888	0.13171605503877762	0.14398690118709598	0.14398690118709598	0.18694315661809452	9.930596059772336E-4	1.5267510189240383E-6	0.8411844320679359	9.930596059772336E-4	1.5267510189240383E-6	0.8411844320679359	0.002351764312364755	
3740000	-84.6741382303509	-84.6741382303509	-84.6741382303509	-49.59738201735262	1.864613944582426	0.9494972746334691	0.9494972746334691	0.9244891137103182	8.313764940398723E-4	1.9348320738209153E-7	0.8018045580513015	8.313764940398723E-4	1.9348320738209153E-7	0.8018045580513015	4.047578750049142E-4	
3760000	-97.65136170257085	-97.65136170257085	-97.65136170257085	-57.82908824766044	2.1341372403258863	0.36167716732281036	0.36167716732281036	0.9297598714828288	1.1970737930135383E-4	6.220768165864095E-9	1.2703445803948776	1.1970737930135383E-4	6.220768165864095E-9	1.2703445803948776	1.3697452982005978E-4	
3780000	-99.68656596417358	-99.68656596417358	-99.68656596417358	-54.10897255450432	0.4119805666949203	0.2384152806343913	0.2384152806343913	0.5089502017126795	2.7339024585615784E-4	3.422897165703291E-8	1.0072324838853366	2.7339024585615784E-4	3.422897165703291E-8	1.0072324838853366	1.44139623997966E-4	
3800000	-100.2294843768001	-100.2294843768001	-100.2294843768001	-56.70798504069081	0.11908681214867671	0.09912022759714821	0.09912022759714821	0.11610111427735775	9.469448637995694E-4	3.126495429831755E-7	0.6291461126008991	9.469448637995694E-4	3.126495429831755E-7	0.6291461126008991	7.890128986111179E-4	
3820000	-96.12536964619896	-96.12536964619896	-96.12536964619896	-53.66777168644718	0.6839460277320143	0.3303768530119709	0.3303768530119709	0.4275647018297771	1.686223155723611E-4	3.4475913503412267E-8	0.879739642430423	1.686223155723611E-4	3.4475913503412267E-8	0.879739642430423	2.1295574676840698E-4	
3840000	-88.57422645612877	-88.57422645612877	-88.57422645612877	-49.68163027480842	0.6669267116601726	0.6449848117763953	0.6449848117763953	0.7586135036101771	6.791942179450608E-4	1.709160745006022E-7	0.8111839760634327	6.791942179450608E-4	1.709160745006022E-7	0.8111839760634327	3.4329852818212067E-4	
3860000	-89.826524497243	-89.826524497243	-89.826524497243	-48.82659814548136	0.2748862489490836	0.15816381246831618	0.15816381246831618	0.1805345465461054	0.0020589166095392195	5.636910146840937E-6	1.1342465369383818	0.0020589166095392195	5.636910146840937E-6	1.1342465369383818	0.0024488202246780305	
3880000	-90.10442555589165	-90.10442555589165	-90.10442555589165	-50.16493685789457	4.045458671051028	2.3852351795289395	2.3852351795289395	6.487342514437406	9.306757877375407E-5	5.163708009414664E-9	0.8873576738953237	9.306757877375407E-5	5.163708009414664E-9	0.8873576738953237	7.346304180969482E-5	
3900000	-97.20320399693348	-97.20320399693348	-97.20320399693348	-56.784381346376655	1.40137268463668	0.2614892804499577	0.2614892804499577	0.8462153956946245	1.352375735638578E-4	1.480058500580009E-8	0.8624130780914314	1.352375735638578E-4	1.480058500580009E-8	0.8624130780914314	1.9922190567003297E-4	
3920000	-97.23715192542477	-97.23715192542477	-97.23715192542477	-57.09998022662235	0.3693239528728356	-0.04278795338563497	-0.04278795338563497	0.08251682960501609	0.0011051598154986496	5.654231559056619E-7	1.0655637664228368	0.0011051598154986496	5.654231559056619E-7	1.0655637664228368	7.034205048715329E-4	
3940000	-92.83942215381558	-92.83942215381558	-92.83942215381558	-51.65672467627333	1.026222535100836	0.9598570760285022	0.9598570760285022	1.1044277358333718	5.158015324538498E-4	1.9895773160958106E-7	0.8191381315513936	5.158015324538498E-4	1.9895773160958106E-7	0.8191381315513936	4.703754630895055E-4	
3960000	-91.2591588382665	-91.2591588382665	-91.2591588382665	-53.45566249914949	0.03965221425705097	0.016586439677899485	0.016586439677899485	0.019389262829935968	0.006355633993257433	2.4176387821044058E-5	0.6599604892343488	0.006355633993257433	2.4176387821044058E-5	0.6599604892343488	0.015120615759069273	
3980000	-93.20958418345599	-93.20958418345599	-93.20958418345599	-56.32629853062648	1.4509725026470615	0.14509407681040448	0.14509407681040448	0.7351075699959808	3.586618878934936E-4	5.174014209355121E-8	1.0000112583671383	3.586618878934936E-4	5.174014209355121E-8	1.0000112583671383	2.3761577647686942E-4	
4000000	-99.30773875612073	-99.30773875612073	-99.30773875612073	-56.39051910451154	3.904143825595233	0.5828053394182755	0.5828053394182755	1.5172705768516395	3.478095276662971E-5	7.315277298843684E-10	0.7334388784515372	3.478095276662971E-5	7.315277298843684E-10	0.7334388784515372	3.106867105656083E-5	
4020000	-93.283641719789	-93.283641719789	-93.283641719789	-54.97088887896116	1.2294423207219884	0.619480409959836	0.619480409959836	0.7412654725881617	1.8048890035557308E-4	6.248749959717557E-8	1.2118509933260475	1.8048890035557308E-4	6.248749959717557E-8	1.2118509933260475	2.818782704284167E-4	
4040000	-95.5193175306092	-95.5193175306092	-95.5193175306092	-53.04090436575313	0.4184462206634441	0.23966235397087812	0.23966235397087812	0.22328370600566738	0.0013515428765574899	1.6859307318276181E-6	1.001672710714103	0.0013515428765574899	1.6859307318276181E-6	1.001672710714103	0.0023514249389883194	
4060000	-85.74126216820227	-85.74126216820227	-85.74126216820227	-47.159659387764655	0.38426516591904497	0.2407898256126732	0.2407898256126732	0.2989234392425616	0.0014941582853058753	9.197025180832531E-7	0.8312698058539438	0.0014941582853058753	9.197025180832531E-7	0.8312698058539438	0.0014223034451498941	
4080000	-94.03463816551137	-94.03463816551137	-94.03463816551137	-54.22874780223233	2.7577435491212836	2.1244555518545605	2.1244555518545605	2.8570533713778152	5.620039825580658E-5	5.623416633732694E-9	0.9976375986624623	5.620039825580658E-5	5.623416633732694E-9	0.9976375986624623	1.865335883546714E-4	
4100000	-97.1868724363871	-97.1868724363871	-97.1868724363871	-53.70579582570199	2.389052551264402	1.2620791992642912	1.2620791992642912	2.683864753607966	5.2296352730556395E-5	1.1664677329722194E-9	1.216535894380021	5.2296352730556395E-5	1.1664677329722194E-9	1.216535894380021	6.12426543847154E-5	
4120000	-93.94907806250185	-93.94907806250185	-93.94907806250185	-52.335199186125	0.20582657312550906	0.04331574968899374	0.04331574968899374	0.13283652531417137	0.0010684511463817832	4.5804711694910483E-7	0.8862504280455912	0.0010684511463817832	4.5804711694910483E-7	0.8862504280455912	5.99027335327411E-4	
4140000	-94.28660271512986	-94.28660271512986	-94.28660271512986	-52.67627726934929	0.1500715603332917	0.09912828532565743	0.09912828532565743	0.6256889529397281	0.0010674616915443524	4.000727987935575E-7	1.0056393929052017	0.0010674616915443524	4.000727987935575E-7	1.0056393929052017	7.207413226832726E-4	
4160000	-90.48797030571953	-90.48797030571953	-90.48797030571953	-54.28084507551553	1.520233114697088	0.2571103479185121	0.2571103479185121	1.096197496933619	1.6643812477296077E-4	4.3992556733172965E-8	1.013347839077633	1.6643812477296077E-4	4.3992556733172965E-8	1.013347839077633	1.949222161562127E-4	
4180000	-94.41715064724019	-94.41715064724019	-94.41715064724019	-52.930981892279995	0.31038394774047673	0.21040159939521683	0.21040159939521683	0.16816025414660132	0.0014692311571272148	1.6502475734681403E-6	0.8227785868491654	0.0014692311571272148	1.6502475734681403E-6	0.8227785868491654	0.0011573407812736738	
4200000	-91.61052871040312	-91.61052871040312	-91.61052871040312	-54.23045589402546	2.4583960013186683	1.7507990870182397	1.7507990870182397	2.4556962927566968	9.768222950971827E-5	2.4635298343136228E-8	1.3999216303801605	9.768222950971827E-5	2.4635298343136228E-8	1.3999216303801605	1.598509635904344E-4	
4220000	-99.37999511135385	-99.37999511135385	-99.37999511135385	-56.56846200434857	1.192464493206299	1.1571999915303102	1.1571999915303102	1.4220959760167495	2.605184915897824E-4	4.5708358814708585E-8	0.7123877598055918	2.605184915897824E-4	4.5708358814708585E-8	0.7123877598055918	3.190535909964768E-4	
4240000	-93.37788726496754	-93.37788726496754	-93.37788726496754	-52.144476840808764	0.6705076418988757	0.06662978494121242	0.06662978494121242	0.31391126222076216	3.224102735281586E-4	8.706980833482604E-8	0.9655840584836516	3.224102735281586E-4	8.706980833482604E-8	0.9655840584836516	2.6336294534279266E-4	
4260000	-96.83288640416826	-96.83288640416826	-96.83288640416826	-55.03914514864546	0.4415414457020576	0.07941681151148533	0.07941681151148533	0.5941208452643433	1.8154112508778466E-4	5.334166518203432E-8	1.1704101682670232	1.8154112508778466E-4	5.334166518203432E-8	1.1704101682670232	2.6517006338211093E-4	
4280000	-92.64854776214996	-92.64854776214996	-92.64854776214996	-51.624391786169745	0.5313230479849498	0.3578611533359786	0.3578611533359786	0.98767905161821	3.21596640970915E-4	1.310047408395515E-7	1.123835615812701	3.21596640970915E-4	1.310047408395515E-7	1.123835615812701	3.584492505144123E-4	
4300000	-90.06696856831542	-90.06696856831542	-90.06696856831542	-48.815503549307	0.22831295599447554	0.23114943457075698	0.23114943457075698	0.3482104630947249	0.0019831845589952284	2.167266615029509E-6	0.8926471660139254	0.0019831845589952284	2.167266615029509E-6	0.8926471660139254	0.0022573003937307805	
4320000	-91.91569213718223	-91.91569213718223	-91.91569213718223	-50.19729869612787	0.5134803786748723	0.3400025757216827	0.3400025757216827	0.3245809589572838	4.921101195469478E-4	2.3311720650824601E-7	0.9668881588003367	4.921101195469478E-4	2.3311720650824601E-7	0.9668881588003367	4.5684476938912796E-4	
4340000	-89.35178407533309	-89.35178407533309	-89.35178407533309	-49.15137366923269	1.3261382226521343	1.4454006802064625	1.4454006802064625	2.228960828558715	4.585768632627848E-4	8.282599946852966E-8	0.9927695290856289	4.585768632627848E-4	8.282599946852966E-8	0.9927695290856289	2.237053698644212E-4	
4360000	-94.13626159325216	-94.13626159325216	-94.13626159325216	-53.01205718303122	1.1911143867351595	1.3542769552835314	1.3542769552835314	3.0011966113690725	2.1765024329794728E-4	2.5341591360604986E-8	1.2239829308791135	2.1765024329794728E-4	2.5341591360604986E-8	1.2239829308791135	1.609864289824406E-4	
4380000	-94.50667915740343	-94.50667915740343	-94.50667915740343	-52.97557347410985	0.502683273783122	0.6338784469778609	0.6338784469778609	0.9703556371976151	3.545926673096525E-4	6.404055636045826E-8	0.8755045986901184	3.545926673096525E-4	6.404055636045826E-8	0.8755045986901184	4.7098145196266573E-4	
4400000	-91.65530195976905	-91.65530195976905	-91.65530195976905	-49.553714775834976	1.7203508958777851	1.836857454155363	1.836857454155363	2.285474564745887	1.1767067457559409E-4	4.529733901957795E-9	0.6141474536930523	1.1767067457559409E-4	4.529733901957795E-9	0.6141474536930523	1.1067717315445082E-4	
4420000	-86.1791041639529	-86.1791041639529	-86.1791041639529	-48.355330564289275	0.8658062740072324	0.5939331525094877	0.5939331525094877	0.8935737242101108	3.6113156832914774E-4	1.3959007866961746E-7	0.968959059100667	3.6113156832914774E-4	1.3959007866961746E-7	0.968959059100667	3.3877769525218515E-4	
4440000	-97.36215858309481	-97.36215858309481	-97.36215858309481	-56.485638835492956	1.0591326488720985	0.7099051857124115	0.7099051857124115	1.4500294277350045	4.620407710558946E-5	2.8854793107283444E-9	0.7334016321709452	4.620407710558946E-5	2.8854793107283444E-9	0.7334016321709452	7.797123329936887E-5	
4460000	-93.74050446949127	-93.74050446949127	-93.74050446949127	-49.60391854446585	0.3082601457709101	0.27583794034932224	0.27583794034932224	0.28745288126377444	0.002137523700245546	4.789530709662167E-6	1.143803723800037	0.002137523700245546	4.789530709662167E-6	1.143803723800037	0.001673471268824101	
4480000	-97.50257829131645	-97.50257829131645	-97.50257829131645	-50.73944578090496	0.48479420747297153	0.5240678701287279	0.5240678701287279	0.7514051338068295	2.1235544464497444E-4	4.605039660553675E-8	0.78965502954712	2.1235544464497444E-4	4.605039660553675E-8	0.78965502954712	4.5152671020142696E-4	
4500000	-90.83179337320729	-90.83179337320729	-90.83179337320729	-50.987421715057366	0.22487140430515318	0.16571794686073427	0.16571794686073427	0.27598875456826544	7.487647947938621E-4	2.9090187239222777E-7	0.6984001039236651	7.487647947938621E-4	2.9090187239222777E-7	0.6984001039236651	5.282124826990419E-4	
4520000	-90.87482723534269	-90.87482723534269	-90.87482723534269	-48.94508070463176	0.08536680648096959	0.07181194432236357	0.07181194432236357	0.11049785635643329	0.0028946479434404605	4.734535686405547E-6	0.8569311578399502	0.0028946479434404605	4.734535686405547E-6	0.8569311578399502	0.0036153565579951107	
4540000	-93.03644754866843	-93.03644754866843	-93.03644754866843	-52.47486666808098	0.05860501519945466	0.04349474120226329	0.04349474120226329	0.056438390779702904	0.005056444655600397	1.4925370187860975E-5	0.7353409394998036	0.005056444655600397	1.4925370187860975E-5	0.7353409394998036	0.007943829563600555	
4560000	-87.37739787484932	-87.37739787484932	-87.37739787484932	-52.182635161234764	1.0710263990584898	0.4883453870777659	0.4883453870777659	0.5316279539326335	5.124882026583364E-4	2.2461582148165082E-7	0.9040108419011611	5.124882026583364E-4	2.2461582148165082E-7	0.9040108419011611	6.590429668111522E-4	
4580000	-110.81840566918862	-110.81840566918862	-110.81840566918862	-63.60184574114216	2.2883346797947213	1.211908110955123	1.211908110955123	2.512212801956866	8.686934437946575E-6	8.018257883586521E-11	0.9363967512777278	8.686934437946575E-6	8.018257883586521E-11	0.9363967512777278	1.1184943022696691E-5	
4600000	-88.34561425549933	-88.34561425549933	-88.34561425549933	-48.58325932571046	3.19583023735328	1.972320529604085	1.972320529604085	2.015219942824382	1.83124468741899E-4	1.0298806122581206E-8	0.8237546151551703	1.83124468741899E-4	1.0298806122581206E-8	0.8237546151551703	1.5347626700669718E-4	
4620000	-91.91881790526952	-91.91881790526952	-91.91881790526952	-49.31219903079599	3.3647824970186173	3.438015535075085	3.438015535075085	3.7837370753797357	1.3480509285239542E-4	1.0565326525792137E-8	0.740642939555809	1.3480509285239542E-4	1.0565326525792137E-8	0.740642939555809	1.253240236391351E-4	
4640000	-93.94447549631258	-93.94447549631258	-93.94447549631258	-55.4523549372497	0.2928669384372575	0.18118232452645286	0.18118232452645286	0.1917362239566287	0.0010162194889282898	4.836594220197542E-7	0.7463981232110635	0.0010162194889282898	4.836594220197542E-7	0.7463981232110635	0.002256362015952154	
4660000	-95.41377317228812	-95.41377317228812	-95.41377317228812	-52.57357359975809	1.4484026034779087	1.1572404143195782	1.1572404143195782	1.4196161020908546	2.078133636819671E-4	3.260726187695567E-8	1.1888382577310297	2.078133636819671E-4	3.260726187695567E-8	1.1888382577310297	1.5745880245735693E-4	
4680000	-88.32495910734032	-88.32495910734032	-88.32495910734032	-51.705976076330025	0.3007218493428652	0.08264083150837764	0.08264083150837764	0.17054439013527087	0.0013590280322759254	2.228752984781108E-6	0.9391103868692982	0.0013590280322759254	2.228752984781108E-6	0.9391103868692982	0.0010942939124994363	
4700000	-100.55519286106971	-100.55519286106971	-100.55519286106971	-57.32847834095384	0.7020654269863265	0.4147741257770864	0.4147741257770864	0.30853539985419165	3.7026656430550413E-4	7.075010251712467E-8	0.7296771154541166	3.7026656430550413E-4	7.075010251712467E-8	0.7296771154541166	2.9087794772330813E-4	
4720000	-88.99288114065008	-88.99288114065008	-88.99288114065008	-50.47747154036739	0.689252487541665	0.3382657925864396	0.3382657925864396	0.8948777601135319	2.2884095159781792E-4	1.0039159391340361E-7	1.0008473861939688	2.2884095159781792E-4	1.0039159391340361E-7	1.0008473861939688	3.318753334355345E-4	
4740000	-102.1545218731465	-102.1545218731465	-102.1545218731465	-61.23645426444322	0.5249991815734198	-0.039880084237339436	-0.039880084237339436	0.14279690682915414	3.3057392469480805E-4	3.735543121857599E-8	0.9023893971851374	3.3057392469480805E-4	3.735543121857599E-8	0.9023893971851374	2.261068639173201E-4	
4760000	-92.30196058704729	-92.30196058704729	-92.30196058704729	-52.31938646942497	0.16168031041818853	0.01794362342813606	0.01794362342813606	0.1593375614001996	7.12755380304521E-4	7.768338953886985E-7	1.1731914565774038	7.12755380304521E-4	7.768338953886985E-7	1.1731914565774038	7.869681490027458E-4	
4780000	-94.69298676255113	-94.69298676255113	-94.69298676255113	-49.686575970945995	0.21412378261865173	0.18856016861213487	0.18856016861213487	0.30723026657780506	4.95961349186043E-4	3.645175697383575E-7	0.8580529524570638	4.95961349186043E-4	3.645175697383575E-7	0.8580529524570638	4.516548881547728E-4	
4800000	-99.87301029641988	-99.87301029641988	-99.87301029641988	-54.876042460822376	0.06136729968497451	0.09257351200702155	0.09257351200702155	0.1909134235725271	0.0013182593021791834	3.7313081522649054E-6	1.1432520243577589	0.0013182593021791834	3.7313081522649054E-6	1.1432520243577589	0.002177028768741815	
4820000	-93.0233828895286	-93.0233828895286	-93.0233828895286	-53.561048321643	2.141928750614637	0.8199097225965457	0.8199097225965457	0.7888669249691509	2.0617696031669647E-4	6.122122001290024E-8	1.1940494876649244	2.0617696031669647E-4	6.122122001290024E-8	1.1940494876649244	2.5727612217911136E-4	
4840000	-86.62087856158703	-86.62087856158703	-86.62087856158703	-46.647139687023945	0.4643799002138163	0.5300413772523922	0.5300413772523922	0.7310934966326178	0.0010619753054757085	8.725031180548003E-7	0.8442095556306644	0.0010619753054757085	8.725031180548003E-7	0.8442095556306644	8.649873988117701E-4	
4860000	-87.41408511277758	-87.41408511277758	-87.41408511277758	-46.81601385524164	0.0375725343477816	0.03634209161009221	0.03634209161009221	0.05566413832351317	0.006757711049498121	2.2803031107968765E-5	0.7450249442950055	0.006757711049498121	2.2803031107968765E-5	0.7450249442950055	0.006201867153530491	
4880000	-103.2425646247679	-103.2425646247679	-103.2425646247679	-56.82583182189657	0.2820661119503328	0.23258832809766875	0.23258832809766875	0.21106689712512983	0.0011760726965359236	3.761821239653334E-6	1.0484171079963738	0.0011760726965359236	3.761821239653334E-6	1.0484171079963738	0.0016589835547212808	
4900000	-96.10300440894022	-96.10300440894022	-96.10300440894022	-54.585835063945126	0.21119926740227066	0.09440841356386867	0.09440841356386867	0.07940126724410429	0.0013486081922747647	8.976324718367329E-7	0.7105096299116207	0.0013486081922747647	8.976324718367329E-7	0.7105096299116207	0.0013039895456241832	
4920000	-107.25245470485689	-107.25245470485689	-107.25245470485689	-65.33221957355828	4.86525961740121	1.093333541568859	1.093333541568859	5.100466680195387	5.213614790294979E-6	1.1493052373775722E-11	0.7913307719600011	5.213614790294979E-6	1.1493052373775722E-11	0.7913307719600011	5.928665493309623E-6	
4940000	-101.92265691819154	-101.92265691819154	-101.92265691819154	-58.34424134944175	1.2771356851447009	0.5456027703773667	0.5456027703773667	2.239380531885322	3.830753300896752E-5	4.487418369762645E-9	1.1758512671023251	3.830753300896752E-5	4.487418369762645E-9	1.1758512671023251	7.535260491994181E-5	
4960000	-94.07806264141755	-94.07806264141755	-94.07806264141755	-50.68918231215844	0.8734439012887053	0.6919023232637848	0.6919023232637848	0.7055203810753908	2.0151011846787493E-4	6.510150288412802E-8	0.9926072948453297	2.0151011846787493E-4	6.510150288412802E-8	0.9926072948453297	4.196062284017752E-4	
4980000	-93.4467888522694	-93.4467888522694	-93.4467888522694	-52.512231503957494	0.5245174933743071	0.4164759399788585	0.4164759399788585	0.4318797818461236	5.758269485594206E-4	3.0183693439187773E-7	1.0291110675152368	5.758269485594206E-4	3.0183693439187773E-7	1.0291110675152368	6.122881175065471E-4	
5000000	-102.09485642904184	-102.09485642904184	-102.09485642904184	-58.316478517987065	0.8381077457641898	0.603169408232347	0.603169408232347	0.6958131243143664	1.3040632412616253E-4	3.9559563691896733E-8	1.3043478662058812	1.3040632412616253E-4	3.9559563691896733E-8	1.3043478662058812	2.080906492322419E-4	
5020000	-95.72781422587917	-95.72781422587917	-95.72781422587917	-55.11742257255403	0.6460809461980253	0.5263054651309893	0.5263054651309893	0.5001878985879682	4.386492036357847E-4	1.2830325685538163E-7	0.8322914074216755	4.386492036357847E-4	1.2830325685538163E-7	0.8322914074216755	5.724121463721932E-4	
5040000	-99.43600411038324	-99.43600411038324	-99.43600411038324	-58.31136882488667	0.6420506853280665	0.9756967585478508	0.9756967585478508	1.8982188293398685	8.332846863503681E-5	2.5735740685422525E-8	1.291814480760163	8.332846863503681E-5	2.5735740685422525E-8	1.291814480760163	2.528406894212137E-4	
5060000	-96.32856742983603	-96.32856742983603	-96.32856742983603	-48.9966287431442	3.1627602739116467	2.991183159095776	2.991183159095776	3.623024216776817	1.0411714788707541E-4	9.03617870569374E-9	0.819499638369314	1.0411714788707541E-4	9.03617870569374E-9	0.819499638369314	7.933838149460323E-5	
5080000	-103.87561605579675	-103.87561605579675	-103.87561605579675	-58.25640637206841	6.7020406498513205	1.1165776317724243	1.1165776317724243	2.163482741355957	2.2230749347232244E-5	1.9642536082021686E-10	0.8405764348261905	2.2230749347232244E-5	1.9642536082021686E-10	0.8405764348261905	1.1562810253232053E-5	
5100000	-101.71778186759175	-101.71778186759175	-101.71778186759175	-55.69546501872489	0.7447103207040227	0.36562459936628905	0.36562459936628905	0.653547590626746	6.491911591405759E-5	2.303528824746716E-9	0.6475342031141944	6.491911591405759E-5	2.303528824746716E-9	0.6475342031141944	8.246672127748042E-5	
